latitude,longitude,acq_date,avgtemp_c,total_precip_mm,avg_humidity,pressure_in,wind_kph
30.943,74.7196,2024-11-18,20.0,0.0,27.0,29.95375,13.0
30.9415,74.7082,2024-11-18,20.0,0.0,27.0,29.95375,13.0
31.0188,75.2454,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
30.964,74.8097,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
30.9523,74.718,2024-11-18,20.0,0.0,27.0,29.95375,13.0
31.0213,75.1105,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.0198,75.0987,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
30.9737,74.7376,2024-11-18,20.0,0.0,27.0,29.95375,13.0
30.9723,74.7262,2024-11-18,20.0,0.0,27.0,29.95375,13.0
31.0855,75.5473,2024-11-18,18.9,0.0,31.0,29.95,11.2
30.9712,74.6449,2024-11-18,20.0,0.0,27.0,29.95375,13.0
31.0225,74.995,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.0421,75.076,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.1363,75.7779,2024-11-18,18.9,0.0,31.0,29.95,11.2
31.0559,75.1101,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.0137,74.7709,2024-11-18,20.0,0.0,27.0,29.95375,13.0
31.0595,75.061,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.0507,74.9902,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.0477,74.9667,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.1651,75.8524,2024-11-18,18.9,0.0,31.0,29.95,11.2
31.1636,75.8394,2024-11-18,18.9,0.0,31.0,29.95,11.2
31.0342,74.7087,2024-11-18,20.0,0.0,27.0,29.95375,13.0
31.0759,74.9619,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.0631,74.7859,2024-11-18,20.0,0.0,27.0,29.95375,13.0
31.0828,74.8653,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.0921,74.8637,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.1146,74.9257,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.1095,74.8077,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.134,74.8509,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.1325,74.8392,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.2208,75.2363,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.1817,74.9261,2024-11-18,20.2,0.0,28.0,29.951666666666668,11.9
31.2027,74.7375,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.2013,74.7259,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.2458,75.0047,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.2478,74.944,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.27,74.8922,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.2548,74.6523,2024-11-18,19.5,0.0,28.0,29.955,13.0
31.3138,74.8193,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.3502,74.9571,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.4072,75.1801,2024-11-18,19.2,0.0,30.0,29.951666666666668,9.7
31.4057,75.1679,2024-11-18,19.2,0.0,30.0,29.951666666666668,9.7
31.368,74.8698,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.3264,74.5464,2024-11-18,20.0,0.0,28.0,29.955416666666665,10.4
31.4113,75.1725,2024-11-18,19.2,0.0,30.0,29.951666666666668,9.7
31.3878,74.8237,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.3863,74.812,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.4109,74.8556,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.4724,75.2745,2024-11-18,19.2,0.0,30.0,29.951666666666668,9.7
31.3894,74.6104,2024-11-18,20.0,0.0,28.0,29.955416666666665,10.4
31.388,74.599,2024-11-18,20.0,0.0,28.0,29.955416666666665,10.4
31.4439,74.814,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.4699,74.8278,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.4995,74.8347,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.498,74.8229,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.4936,74.7878,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.4931,74.6336,2024-11-18,19.2,0.0,30.0,29.95375,10.8
31.532,74.8652,2024-11-18,19.3,0.0,29.0,29.953333333333333,11.5
31.5172,74.7479,2024-11-18,19.2,0.0,30.0,29.95375,10.8
31.5239,74.6518,2024-11-18,19.2,0.0,30.0,29.95375,10.8
31.569,74.8039,2024-11-18,19.2,0.0,30.0,29.95375,10.8
31.6059,74.6426,2024-11-18,19.2,0.0,30.0,29.95375,10.8
31.6197,74.6758,2024-11-18,19.2,0.0,30.0,29.95375,10.8
31.6308,74.6445,2024-11-18,19.2,0.0,30.0,29.95375,10.8
31.6661,74.6978,2024-11-18,19.2,0.0,30.0,29.95375,10.8
31.7049,74.703,2024-11-18,19.2,0.0,30.0,29.95375,10.8
31.7401,74.702,2024-11-18,19.2,0.0,30.0,29.95375,10.8
31.7328,74.6437,2024-11-18,19.2,0.0,30.0,29.95375,10.8
31.7377,74.6072,2024-11-18,19.2,0.0,30.0,29.95375,10.8
31.7397,74.5478,2024-11-18,19.3,0.0,29.0,29.957083333333333,9.7
31.749,74.5462,2024-11-18,19.3,0.0,29.0,29.957083333333333,9.7
31.7775,74.6955,2024-11-18,19.2,0.0,30.0,29.95375,10.8
31.7962,74.6923,2024-11-18,19.2,0.0,30.0,29.95375,10.8
31.9037,74.8982,2024-11-18,18.6,0.0,32.0,29.954166666666666,9.0
31.9242,74.907,2024-11-18,18.6,0.0,32.0,29.954166666666666,9.0
31.9336,74.704,2024-11-18,19.3,0.0,29.0,29.957083333333333,9.7
16.1689,74.6744,2024-11-18,23.9,0.0,51.0,29.890416666666667,21.2
16.1998,75.4037,2024-11-18,25.3,0.0,50.0,29.8875,19.1
16.1484,75.231,2024-11-18,24.5,0.0,43.0,29.889166666666668,18.0
16.3316,75.3052,2024-11-18,24.5,0.0,43.0,29.889166666666668,18.0
20.9955,86.0193,2024-11-18,23.0,0.0,54.0,29.910416666666666,8.6
21.921,83.3573,2024-11-18,22.1,0.0,45.0,29.933333333333334,5.8
22.0397,83.7386,2024-11-18,22.1,0.0,45.0,29.933333333333334,5.8
22.3592,82.3049,2024-11-18,22.0,0.0,41.0,29.939166666666665,8.6
26.0559,79.5706,2024-11-19,21.7,0.0,26.0,29.967083333333335,12.2
23.0376,78.4583,2024-11-19,20.0,0.0,39.0,29.97791666666667,12.6
22.3531,82.2989,2024-11-19,21.8,0.0,40.0,29.944166666666664,9.4
22.0381,83.7388,2024-11-19,21.7,0.0,41.0,29.937916666666666,6.1
23.7363,71.983,2024-11-19,24.9,0.0,27.0,29.932916666666667,11.2
23.7393,71.9912,2024-11-19,24.9,0.0,27.0,29.932916666666667,11.2
22.8436,78.0533,2024-11-19,21.8,0.0,40.0,29.955833333333334,6.1
22.6067,77.3171,2024-11-19,22.0,0.0,38.0,29.949166666666667,9.7
25.456,79.716,2024-11-19,22.5,0.0,30.0,29.967083333333335,12.2
21.8416,81.8925,2024-11-19,22.3,0.0,38.0,29.942916666666665,9.0
25.458,79.7041,2024-11-19,22.5,0.0,30.0,29.967083333333335,12.2
25.4464,79.714,2024-11-19,22.5,0.0,30.0,29.967083333333335,12.2
25.3113,79.4093,2024-11-19,22.0,0.0,30.0,29.97083333333333,10.8
25.0066,76.1428,2024-11-19,21.3,0.0,31.0,29.985416666666666,10.8
23.7003,77.5434,2024-11-19,22.2,0.0,34.0,29.97083333333333,10.1
23.4259,77.3434,2024-11-19,22.2,0.0,34.0,29.97083333333333,10.1
23.3136,78.008,2024-11-19,21.7,0.0,36.0,29.971249999999998,9.0
23.2214,77.5913,2024-11-19,22.2,0.0,34.0,29.97083333333333,10.1
18.8442,78.9254,2024-11-19,22.1,0.0,49.0,29.93375,9.7
20.9696,85.1633,2024-11-19,21.3,0.0,48.0,29.9275,10.8
21.2368,80.9291,2024-11-19,22.1,0.0,40.0,29.945833333333336,9.4
19.7752,82.3307,2024-11-19,19.9,0.0,55.0,29.951666666666668,11.9
20.9745,73.2851,2024-11-19,25.1,0.0,35.0,29.891666666666666,10.8
19.5327,77.6394,2024-11-19,22.4,0.0,43.0,29.94541666666667,11.9
19.4503,77.9151,2024-11-19,22.4,0.0,46.0,29.940416666666668,10.8
19.446,77.8804,2024-11-19,22.4,0.0,46.0,29.940416666666668,10.8
19.441,76.9747,2024-11-19,22.6,0.0,43.0,29.939166666666665,13.3
19.4395,76.9847,2024-11-19,22.6,0.0,43.0,29.939166666666665,13.3
18.564,73.748,2024-11-19,22.7,0.0,38.0,29.93625,15.1
17.9531,77.8312,2024-11-19,21.6,0.0,50.0,29.946250000000003,14.0
17.6724,77.7877,2024-11-19,21.6,0.0,50.0,29.946250000000003,14.0
17.6706,77.799,2024-11-19,22.0,0.0,52.0,29.937916666666666,13.3
18.1219,74.7809,2024-11-19,23.0,0.0,36.0,29.930000000000003,14.4
17.669,77.7923,2024-11-19,21.6,0.0,50.0,29.946250000000003,14.0
18.1408,74.3978,2024-11-19,22.9,0.0,37.0,29.9325,15.5
18.1394,74.407,2024-11-19,22.9,0.0,37.0,29.9325,15.5
17.6389,77.4224,2024-11-19,22.4,0.0,50.0,29.927916666666665,12.6
17.2267,77.8687,2024-11-19,22.0,0.0,52.0,29.937916666666666,13.3
17.0779,78.2794,2024-11-19,22.0,0.0,52.0,29.937916666666666,13.3
16.4775,77.5341,2024-11-19,24.6,0.0,58.0,29.905,14.8
16.4757,77.5455,2024-11-19,24.8,0.0,59.0,29.905,13.3
16.5276,77.0905,2024-11-19,24.1,0.0,52.0,29.910833333333333,13.3
16.5181,77.089,2024-11-19,24.1,0.0,52.0,29.910833333333333,13.3
16.8697,74.3154,2024-11-19,22.7,0.0,44.0,29.914583333333336,16.6
16.2815,75.562,2024-11-19,24.5,0.0,52.0,29.902916666666666,19.1
15.8379,78.3776,2024-11-19,24.5,0.0,63.0,29.9025,14.0
16.2481,74.8452,2024-11-19,23.2,0.0,51.0,29.91,15.5
15.9003,75.6993,2024-11-19,24.5,0.0,52.0,29.902916666666666,19.1
14.078,76.665,2024-11-19,23.1,0.1,67.0,29.90416666666667,19.4
14.0251,76.9375,2024-11-19,23.1,0.1,67.0,29.90416666666667,19.4
14.0233,76.9486,2024-11-19,23.1,0.1,67.0,29.90416666666667,19.4
22.7854,86.1971,2024-11-19,21.9,0.0,41.0,29.925416666666667,6.8
23.5536,87.2344,2024-11-19,23.4,0.0,46.0,29.90416666666667,9.4
23.7765,86.2047,2024-11-19,21.9,0.0,38.0,29.926666666666666,10.1
22.3596,87.2942,2024-11-19,22.8,0.0,46.0,29.9075,11.5
22.8617,87.485,2024-11-19,22.8,0.0,52.0,29.90125,9.4
22.9017,87.384,2024-11-19,23.0,0.0,48.0,29.90625,8.6
27.2479,83.5999,2024-11-19,21.5,0.0,53.0,29.92958333333333,7.2
27.1589,83.3504,2024-11-19,21.8,0.0,51.0,29.933333333333334,8.0
27.2218,83.6935,2024-11-19,21.8,0.0,44.0,29.927916666666665,9.7
27.1554,83.3564,2024-11-19,21.8,0.0,51.0,29.933333333333334,8.0
27.1889,83.5447,2024-11-19,21.5,0.0,53.0,29.92958333333333,7.2
27.1964,83.5874,2024-11-19,21.5,0.0,53.0,29.92958333333333,7.2
27.1655,83.5352,2024-11-19,21.5,0.0,53.0,29.92958333333333,7.2
27.168,83.5495,2024-11-19,21.5,0.0,53.0,29.92958333333333,7.2
27.1289,83.6323,2024-11-19,21.5,0.0,53.0,29.92958333333333,7.2
25.7559,83.7849,2024-11-19,22.4,0.0,36.0,29.925,9.4
25.7621,83.7933,2024-11-19,22.4,0.0,36.0,29.925,9.4
26.2791,82.5116,2024-11-19,22.2,0.0,36.0,29.93375,10.1
25.9876,80.5717,2024-11-19,22.3,0.0,32.0,29.95041666666667,11.9
26.5994,83.6106,2024-11-19,22.5,0.0,37.0,29.925833333333333,10.4
26.8429,83.538,2024-11-19,22.5,0.0,37.0,29.925833333333333,10.4
26.8429,83.4776,2024-11-19,22.5,0.0,37.0,29.925833333333333,10.4
26.8924,83.6312,2024-11-19,21.8,0.0,44.0,29.927916666666665,9.7
26.9968,83.571,2024-11-19,21.5,0.0,53.0,29.92958333333333,7.2
26.9578,83.4141,2024-11-19,22.5,0.0,37.0,29.925833333333333,10.4
27.3901,83.6921,2024-11-19,21.5,0.0,53.0,29.92958333333333,7.2
27.337,83.4541,2024-11-19,21.5,0.0,53.0,29.92958333333333,7.2
25.845,76.6442,2024-11-19,21.1,0.0,30.0,29.984583333333333,7.6
27.3106,83.6667,2024-11-19,21.5,0.0,53.0,29.92958333333333,7.2
25.8613,76.6473,2024-11-19,21.1,0.0,30.0,29.984583333333333,7.6
30.6248,74.9649,2024-11-19,19.7,0.0,24.0,29.984583333333333,10.8
28.9755,79.3426,2024-11-19,18.6,0.0,39.0,29.965,9.0
30.7032,74.8383,2024-11-19,19.6,0.0,24.0,29.984166666666667,10.8
30.7043,74.8309,2024-11-19,19.6,0.0,24.0,29.984166666666667,10.8
30.7892,74.7973,2024-11-19,19.6,0.0,24.0,29.984166666666667,10.8
30.7887,74.8015,2024-11-19,19.5,0.0,24.0,29.9825,14.4
21.1024,72.6417,2024-11-19,26.5,0.0,38.0,29.892083333333332,13.7
29.5019,74.1658,2024-11-19,21.4,0.0,23.0,29.981666666666666,11.9
30.0698,74.4607,2024-11-19,20.8,0.0,23.0,29.984166666666667,13.3
30.0722,74.4526,2024-11-19,20.8,0.0,23.0,29.984166666666667,13.3
30.3949,74.5078,2024-11-19,19.9,0.0,24.0,29.984583333333333,10.4
30.3765,73.9108,2024-11-19,20.6,0.0,23.0,29.982083333333335,11.5
30.6019,74.3852,2024-11-19,19.9,0.0,24.0,29.984583333333333,10.4
30.599,74.3379,2024-11-19,19.9,0.0,24.0,29.984583333333333,10.4
30.605,74.1509,2024-11-19,19.9,0.0,24.0,29.984583333333333,10.4
29.5233,74.5861,2024-11-19,21.4,0.0,22.0,29.981666666666666,13.0
29.3432,73.6799,2024-11-19,21.4,0.0,23.0,29.981666666666666,11.9
30.6042,74.3764,2024-11-19,19.9,0.0,24.0,29.984583333333333,10.4
30.6016,74.3291,2024-11-19,19.9,0.0,24.0,29.984583333333333,10.4
30.7293,74.4113,2024-11-19,19.9,0.0,24.0,29.984583333333333,10.4
30.7298,74.4156,2024-11-19,19.9,0.0,24.0,29.984583333333333,10.4
29.4975,74.1744,2024-11-19,21.4,0.0,23.0,29.981666666666666,11.9
29.5254,74.5775,2024-11-19,21.4,0.0,22.0,29.981666666666666,13.0
20.7937,85.2487,2024-11-19,21.3,0.0,48.0,29.9275,10.8
20.7951,85.2583,2024-11-19,21.3,0.0,48.0,29.9275,10.8
20.9544,86.0473,2024-11-19,23.1,0.0,49.0,29.910833333333333,9.0
20.8673,84.9938,2024-11-19,21.3,0.0,48.0,29.9275,10.8
20.9666,85.1683,2024-11-19,21.3,0.0,48.0,29.9275,10.8
21.0761,85.0352,2024-11-19,21.3,0.0,48.0,29.9275,10.8
21.1998,81.4096,2024-11-19,22.3,0.0,39.0,29.943749999999998,9.0
21.7569,83.8416,2024-11-19,21.5,0.0,42.0,29.937083333333334,9.0
22.365,87.2965,2024-11-19,22.8,0.0,46.0,29.9075,11.5
21.9236,83.3498,2024-11-19,21.7,0.0,41.0,29.937916666666666,6.1
22.0453,83.7291,2024-11-19,21.7,0.0,41.0,29.937916666666666,6.1
23.7551,85.8528,2024-11-19,20.8,0.0,39.0,29.939166666666665,11.2
23.7758,86.205,2024-11-19,21.9,0.0,38.0,29.926666666666666,10.1
23.1645,82.3406,2024-11-19,19.1,0.0,43.0,29.979166666666668,10.8
23.677,86.0888,2024-11-19,21.7,0.0,38.0,29.93375,10.8
27.1609,94.5858,2024-11-20,20.2,0.0,71.0,29.939999999999998,9.0
25.2558,90.9101,2024-11-20,22.5,0.0,61.0,29.895833333333332,10.1
23.7765,86.2,2024-11-20,21.8,0.0,46.0,29.924166666666668,10.8
23.7564,85.8561,2024-11-20,20.6,0.0,46.0,29.93625,11.2
22.791,86.2064,2024-11-20,22.0,0.0,47.0,29.925833333333333,6.5
22.3773,87.2843,2024-11-20,22.8,0.0,53.0,29.907083333333333,10.4
22.3646,87.3066,2024-11-20,22.8,0.0,53.0,29.907083333333333,10.4
22.0419,83.7369,2024-11-20,20.7,0.0,46.0,29.93625,5.0
22.0409,83.7307,2024-11-20,20.7,0.0,46.0,29.93625,5.0
20.9663,85.1652,2024-11-20,20.5,0.0,52.0,29.92833333333333,9.0
20.9646,85.1807,2024-11-20,20.5,0.0,52.0,29.92833333333333,9.0
20.964,85.1746,2024-11-20,20.5,0.0,52.0,29.92833333333333,9.0
20.7957,85.2552,2024-11-20,20.5,0.0,52.0,29.92833333333333,9.0
21.0979,72.6415,2024-11-20,25.8,0.0,41.0,29.890416666666667,14.0
26.1552,93.6373,2024-11-20,19.7,0.0,77.0,29.94333333333333,7.6
14.2317,77.4523,2024-11-20,23.0,0.0,67.0,29.89625,17.3
18.0994,79.4788,2024-11-20,21.5,0.0,55.0,29.922916666666666,9.4
15.1581,77.0806,2024-11-20,23.0,0.0,61.0,29.896666666666665,13.7
15.5235,78.6044,2024-11-20,23.3,0.0,62.0,29.896666666666665,14.4
16.3277,80.8216,2024-11-20,24.2,0.0,66.0,29.89625,13.7
16.9504,79.8338,2024-11-20,23.5,0.0,67.0,29.906666666666666,7.6
16.5172,77.0924,2024-11-20,23.0,0.0,48.0,29.905416666666667,10.8
17.0075,79.8529,2024-11-20,23.5,0.0,67.0,29.906666666666666,7.6
16.7312,77.0795,2024-11-20,23.0,0.0,48.0,29.905416666666667,10.8
16.7292,77.0674,2024-11-20,23.0,0.0,48.0,29.905416666666667,10.8
16.8125,77.1324,2024-11-20,23.0,0.0,48.0,29.905416666666667,10.8
16.9572,76.5708,2024-11-20,22.0,0.0,49.0,29.918333333333333,14.4
17.9781,80.0479,2024-11-20,21.5,0.0,55.0,29.922916666666666,9.4
17.9951,79.4645,2024-11-20,21.5,0.0,55.0,29.922916666666666,9.4
18.173,80.1167,2024-11-20,21.5,0.0,55.0,29.922916666666666,9.4
17.8636,78.0656,2024-11-20,20.9,0.0,53.0,29.93375,12.2
17.6021,76.3779,2024-11-20,22.7,0.0,44.0,29.910833333333333,16.2
18.2793,80.3941,2024-11-20,22.2,0.0,63.0,29.91625,6.8
17.9797,78.1706,2024-11-20,20.9,0.0,53.0,29.93375,12.2
17.9807,78.1177,2024-11-20,20.9,0.0,53.0,29.93375,12.2
18.0423,78.3885,2024-11-20,20.9,0.0,53.0,29.93375,12.2
18.0186,78.2371,2024-11-20,20.9,0.0,53.0,29.93375,12.2
18.017,78.2269,2024-11-20,20.9,0.0,53.0,29.93375,12.2
18.2061,79.024,2024-11-20,21.0,0.0,52.0,29.932083333333335,12.2
18.0997,78.1009,2024-11-20,20.9,0.0,53.0,29.93375,12.2
18.2717,78.9737,2024-11-20,21.0,0.0,52.0,29.932083333333335,12.2
18.1732,78.1036,2024-11-20,20.9,0.0,53.0,29.93375,12.2
17.6672,75.023,2024-11-20,22.8,0.0,42.0,29.91,12.6
18.4086,79.5142,2024-11-20,21.4,0.0,52.0,29.925416666666667,11.9
18.2849,78.6988,2024-11-20,21.0,0.0,52.0,29.932083333333335,12.2
17.9442,76.5734,2024-11-20,20.9,0.0,51.0,29.93375,14.4
17.9421,76.561,2024-11-20,20.9,0.0,51.0,29.93375,14.4
18.3881,79.3167,2024-11-20,21.4,0.0,52.0,29.925416666666667,11.9
18.4638,79.5812,2024-11-20,21.6,0.0,53.0,29.922083333333333,9.7
18.3979,79.0084,2024-11-20,21.4,0.0,52.0,29.925416666666667,11.9
18.2111,77.7576,2024-11-20,21.0,0.0,51.0,29.932083333333335,11.2
18.2703,77.8879,2024-11-20,21.0,0.0,51.0,29.930833333333336,10.8
18.3338,78.1111,2024-11-20,21.0,0.0,52.0,29.93375,10.4
18.5279,79.078,2024-11-20,21.4,0.0,52.0,29.925416666666667,11.9
18.3634,78.0157,2024-11-20,21.0,0.0,51.0,29.930833333333336,10.8
21.6356,81.5252,2024-11-20,21.5,0.0,45.0,29.935833333333335,9.0
21.6572,81.4051,2024-11-20,21.6,0.0,45.0,29.93541666666667,9.4
21.9187,83.3463,2024-11-20,20.7,0.0,46.0,29.93625,5.0
21.6973,81.6337,2024-11-20,21.5,0.0,45.0,29.935833333333335,9.0
21.6597,81.2201,2024-11-20,21.6,0.0,45.0,29.93541666666667,9.4
21.7297,81.5359,2024-11-20,21.5,0.0,45.0,29.935833333333335,9.0
21.7159,81.4316,2024-11-20,21.6,0.0,45.0,29.93541666666667,9.4
22.0381,83.7399,2024-11-20,20.7,0.0,46.0,29.93625,5.0
22.0364,83.7257,2024-11-20,20.7,0.0,46.0,29.93625,5.0
21.776,81.5288,2024-11-20,21.5,0.0,45.0,29.935833333333335,9.0
18.3841,77.8014,2024-11-20,21.0,0.0,51.0,29.930833333333336,10.8
18.6136,78.9695,2024-11-20,21.4,0.0,52.0,29.925416666666667,11.9
18.4358,77.8247,2024-11-20,21.0,0.0,51.0,29.930833333333336,10.8
18.5483,78.4229,2024-11-20,20.9,0.0,53.0,29.927916666666665,9.4
18.4638,77.8198,2024-11-20,21.0,0.0,51.0,29.930833333333336,10.8
18.4864,77.7452,2024-11-20,21.0,0.0,51.0,29.932083333333335,11.2
18.7583,78.7058,2024-11-20,20.9,0.0,53.0,29.927916666666665,9.4
18.7837,78.6915,2024-11-20,20.9,0.0,53.0,29.927916666666665,9.4
18.6584,77.8805,2024-11-20,21.0,0.0,51.0,29.930833333333336,10.8
18.8022,78.6926,2024-11-20,20.9,0.0,53.0,29.927916666666665,9.4
22.4013,80.3763,2024-11-20,19.9,0.0,51.0,29.95958333333333,8.6
22.2235,79.7633,2024-11-20,19.4,0.0,50.0,29.95958333333333,12.2
22.351,82.3047,2024-11-20,20.9,0.0,45.0,29.937916666666666,7.9
21.9666,81.6492,2024-11-20,21.5,0.0,45.0,29.935833333333335,9.0
22.0122,82.2972,2024-11-20,20.9,0.0,45.0,29.937916666666666,7.9
21.83,81.4614,2024-11-20,21.5,0.0,45.0,29.935833333333335,9.0
21.7849,81.4047,2024-11-20,21.5,0.0,45.0,29.935833333333335,9.0
22.3999,80.3666,2024-11-20,19.9,0.0,51.0,29.95958333333333,8.6
22.3832,80.181,2024-11-20,19.9,0.0,51.0,29.95958333333333,8.6
18.7499,78.2985,2024-11-20,21.0,0.0,52.0,29.93375,10.4
18.8615,78.8992,2024-11-20,21.4,0.0,52.0,29.92625,9.4
18.7365,78.0938,2024-11-20,21.0,0.0,52.0,29.93375,10.4
18.7077,77.791,2024-11-20,21.0,0.0,51.0,29.930833333333336,10.8
18.8441,78.4853,2024-11-20,20.9,0.0,53.0,29.927916666666665,9.4
18.7985,78.0762,2024-11-20,21.0,0.0,52.0,29.93375,10.4
18.8408,78.2244,2024-11-20,21.0,0.0,52.0,29.93375,10.4
18.9531,78.6499,2024-11-20,20.9,0.0,53.0,29.927916666666665,9.4
18.8716,78.0003,2024-11-20,21.0,0.0,51.0,29.930833333333336,10.8
18.9225,76.3877,2024-11-20,21.8,0.0,46.0,29.931250000000002,13.0
19.2847,76.4606,2024-11-20,21.7,0.0,46.0,29.930000000000003,13.3
19.2968,76.471,2024-11-20,21.7,0.0,46.0,29.930000000000003,13.3
19.2947,76.4588,2024-11-20,21.7,0.0,46.0,29.930000000000003,13.3
19.6423,78.1989,2024-11-20,21.7,0.0,49.0,29.93166666666667,10.4
21.7862,81.4151,2024-11-20,21.5,0.0,45.0,29.935833333333335,9.0
19.2388,75.6846,2024-11-20,21.8,0.0,46.0,29.932916666666667,9.4
19.2349,75.6943,2024-11-20,21.8,0.0,46.0,29.932916666666667,9.4
19.2325,75.6806,2024-11-20,21.8,0.0,46.0,29.932916666666667,9.4
19.0315,73.1318,2024-11-20,25.8,0.0,44.0,29.865416666666665,10.1
21.0921,81.8062,2024-11-20,21.6,0.0,45.0,29.93541666666667,10.1
20.95,80.6795,2024-11-20,21.5,0.0,47.0,29.93625,9.0
21.1274,81.7149,2024-11-20,21.6,0.0,45.0,29.93541666666667,10.1
21.3464,81.2834,2024-11-20,21.6,0.0,45.0,29.93541666666667,9.4
21.3762,81.4351,2024-11-20,21.6,0.0,45.0,29.93541666666667,9.4
21.3748,81.4249,2024-11-20,21.6,0.0,45.0,29.93541666666667,9.4
21.1609,79.4416,2024-11-20,21.6,0.0,49.0,29.934166666666666,9.7
21.4419,81.1084,2024-11-20,21.5,0.0,47.0,29.93625,9.0
21.5938,81.4735,2024-11-20,21.6,0.0,45.0,29.93541666666667,10.1
21.637,81.5356,2024-11-20,21.5,0.0,45.0,29.935833333333335,9.0
25.4959,81.0626,2024-11-20,21.1,0.0,35.0,29.946250000000003,9.0
24.4662,80.5202,2024-11-20,20.1,0.0,39.0,29.963333333333335,11.2
24.5258,80.8972,2024-11-20,20.1,0.0,39.0,29.963333333333335,11.2
23.8259,75.8912,2024-11-20,20.0,0.0,31.0,29.97083333333333,10.1
24.5435,80.5434,2024-11-20,20.1,0.0,39.0,29.963333333333335,11.2
24.642,81.004,2024-11-20,20.1,0.0,39.0,29.963333333333335,11.2
24.6214,80.7773,2024-11-20,20.1,0.0,39.0,29.963333333333335,11.2
24.6895,81.2205,2024-11-20,20.6,0.0,41.0,29.957916666666666,11.2
24.674,81.06,2024-11-20,20.1,0.0,39.0,29.963333333333335,11.2
24.6227,80.6636,2024-11-20,20.1,0.0,39.0,29.963333333333335,11.2
24.6741,80.6984,2024-11-20,20.1,0.0,39.0,29.963333333333335,11.2
24.7472,81.0373,2024-11-20,20.1,0.0,39.0,29.963333333333335,11.2
24.3135,77.9642,2024-11-20,19.9,0.0,32.0,29.973333333333333,10.8
24.312,77.9544,2024-11-20,19.9,0.0,32.0,29.973333333333333,10.8
24.7052,80.6504,2024-11-20,20.1,0.0,39.0,29.963333333333335,11.2
24.7495,80.8534,2024-11-20,20.1,0.0,39.0,29.963333333333335,11.2
24.7764,80.915,2024-11-20,20.1,0.0,39.0,29.963333333333335,11.2
24.775,80.9042,2024-11-20,20.1,0.0,39.0,29.963333333333335,11.2
24.7885,80.4538,2024-11-20,19.5,0.0,35.0,29.968333333333334,11.2
24.0517,75.346,2024-11-20,20.7,0.0,31.0,29.97375,11.5
24.0616,75.344,2024-11-20,20.7,0.0,31.0,29.97375,11.5
24.5356,78.0145,2024-11-20,19.9,0.0,32.0,29.973333333333333,10.8
23.5814,72.3601,2024-11-20,23.8,0.0,29.0,29.930000000000003,15.1
24.5914,77.9643,2024-11-20,19.4,0.0,31.0,29.97875,10.4
24.5841,77.9157,2024-11-20,19.4,0.0,31.0,29.97875,10.4
25.4384,81.7915,2024-11-20,21.1,0.0,35.0,29.946250000000003,9.0
25.4482,81.79,2024-11-20,21.1,0.0,35.0,29.946250000000003,9.0
25.5034,81.2697,2024-11-20,21.1,0.0,35.0,29.946250000000003,9.0
25.4424,80.6567,2024-11-20,20.9,0.0,32.0,29.955416666666665,8.3
25.501,81.055,2024-11-20,21.1,0.0,35.0,29.946250000000003,9.0
25.7182,80.9399,2024-11-20,20.2,0.0,32.0,29.9525,9.4
25.1243,76.5605,2024-11-20,19.5,0.0,29.0,29.97,9.7
25.1306,76.5538,2024-11-20,19.5,0.0,29.0,29.97,9.7
